run_date,adm1_name,adm2_name,adm2_code,pop_total,pop_wra,w_exposure,facilities,fac_per_100k,A_distance,A_density,A_blend,v30,v3m,dlt_v30_raw,events30,events_90v,events_prevv,spillover,cast_state,cast_raw,access_A,mvi,MVI_raw,DCR100,PRS100,priority100,data_as_of
2025-11-12,Baja California,Tijuana,MX02004,2010930,502732,2.0,369.0,73.39894814732303,6.863785942086445,0.574341719739703,0.4890952706017191,5.171741603876419,17.50435619773557,-1.7902182474956838,26,88.0,35.0,2.1150440396283128,0.8162145687290463,276.0,0.4890952706017191,0.0,23.7023626651,53.28131472159047,54.745408612344114,54.15977105604266,2025-11-12
2025-11-12,Baja California,Playas de Rosarito,MX02005,132452,33113,2.0,33.0,99.65874429982182,4.776629886120727,0.39054141401411335,0.3299418621412289,0.0,9.059885845438348,-6.039923896958898,0,3.0,2.0,3.948482110249457,0.8162145687290463,276.0,0.3299418621412289,0.10061290625221922,31.2325758822,40.36231462166875,26.965906120996202,32.32446952126522,2025-11-12
2025-11-12,Baja California Sur,Comondú,MX03001,76043,19011,2.0,37.0,194.6241649571301,13.41257443625871,0.1398650138843592,0.48287484572736167,0.0,15.780337699226763,0.0,0,3.0,0.0,7.086167800453515,0.005486132276744898,10.0,0.48287484572736167,0.15333051299024483,34.9496860023,61.70031674598887,16.65990109466097,34.67606735519213,2025-11-12
2025-11-12,Baja California Sur,Mulegé,MX03002,66886,16721,2.0,34.0,203.33712098558698,36.754396544986214,0.12859272225856855,0.5642963611292843,0.0,11.961007116799234,0.0,0,2.0,0.0,7.99457533932768,0.005486132276744898,10.0,0.5642963611292843,0.0,24.1103271926,54.02176339912212,16.870306714532816,31.73088938836854,2025-11-12
2025-11-12,Baja California Sur,La Paz,MX03003,303717,75929,2.0,92.0,121.16582596899735,27.63503366568951,0.29935165829448623,0.6496758291472431,0.0,1.3170198474891017,0.0,0,1.0,0.0,0.0,0.005486132276744898,10.0,0.6496758291472431,0.0,20.607253513,21.922908796656742,7.894860330748324,13.50607971711169,2025-11-12
2025-11-12,Baja California Sur,Los Cabos,MX03008,366828,91707,2.0,89.0,97.04820787944213,11.488753330783705,0.4043607428708382,0.5531325048591308,0.0,1.0904293020162037,0.0,0,1.0,0.0,0.0,0.005486132276744898,10.0,0.5531325048591308,0.10724179119856816,31.6999775122,20.752915248390526,7.272549395283819,12.664695736526502,2025-11-12
2025-11-12,Baja California Sur,Loreto,MX03009,18818,4704,1.1458037847491205,6.0,127.55102040816327,11.41492272098326,0.27819874602224404,0.4876725042238344,21.258503401360546,21.258503401360546,21.258503401360546,1,1.0,0.0,0.0,0.005486132276744898,10.0,0.4876725042238344,0.14099575926780453,34.0799644666,52.45009031207112,36.655799228006444,42.97351566163232,2025-11-12
2025-11-12,Campeche,Calkiní,MX04001,61919,15480,2.0,14.0,90.43927648578811,3.182605142395525,0.44291273016973276,0.3047641575167709,0.0,0.0,0.0,0,0.0,0.0,0.0,0.023773239865894552,16.0,0.3047641575167709,0.5489130012523595,62.8421447355,20.12118475055032,6.82965321404915,12.14626582864962,2025-11-12
2025-11-12,Campeche,Campeche,MX04002,306306,76576,2.0,74.0,96.63602173004597,18.240365189556307,0.4066109731143287,0.7033054865571644,1.3058921855411618,9.141245298788132,-1.3058921855411618,1,7.0,2.0,0.0,0.023773239865894552,16.0,0.7033054865571644,0.11900547245969868,32.5294328189,40.36383614855247,22.394807310233727,29.582418845561225,2025-11-12
2025-11-12,Campeche,Carmen,MX04003,256911,64228,2.0,63.0,98.088061281684,31.921834329039882,0.3987679521013906,0.6993839760506952,0.0,4.670860061032571,-1.5569533536775237,0,3.0,1.0,0.0,0.023773239865894552,16.0,0.6993839760506952,0.15921659419264586,35.3647126577,32.79327819478708,9.616609001157675,18.887276678609435,2025-11-12
2025-11-12,Campeche,Champotón,MX04004,97838,24459,2.0,28.0,114.47728852365182,16.51610785225907,0.32403999360858443,0.6620199968042922,0.0,0.0,0.0,0,0.0,0.0,0.26117843710823235,0.023773239865894552,16.0,0.6620199968042922,0.4685155057727215,57.1733300345,30.00598314954559,11.231451228076144,18.741263996663925,2025-11-12
2025-11-12,Campeche,Hecelchakán,MX04005,33446,8361,1.5275861341191939,5.0,59.801459155603396,4.617967547783099,0.7329468477267718,0.4960320917144684,0.0,0.0,0.0,0,0.0,0.0,0.0,0.023773239865894552,16.0,0.4960320917144684,0.6033590485767787,66.6811269282,26.948143722969625,9.397098661043616,16.41751668581402,2025-11-12
2025-11-12,Campeche,Hopelchén,MX04006,44233,11058,1.7567699281690583,10.0,90.43226623259179,12.542799059539252,0.44295661489019833,0.6063943635017337,0.0,9.043226623259178,0.0,0,1.0,0.0,0.10882434879509681,0.023773239865894552,16.0,0.6063943635017337,0.7192474368808276,74.8523988736,49.60324107584101,11.516185955667263,26.751008003736764,2025-11-12
2025-11-12,Campeche,Palizada,MX04007,9177,2294,0.8001534879273196,7.0,305.1438535309503,10.519128097615882,0.044585750743789745,0.34200132030675623,0.0,0.0,0.0,0,0.0,0.0,0.0,0.023773239865894552,16.0,0.34200132030675623,0.5066854795952453,59.8646888567,20.393749201107596,7.065361559243404,12.39671661598908,2025-11-12
2025-11-12,Campeche,Tenabo,MX04008,12002,3000,0.9150339827055608,3.0,100.0,0.998122444769035,0.38878824159551356,0.20731255600249365,0.0,0.0,0.0,0,0.0,0.0,0.43529739518038724,0.023773239865894552,16.0,0.20731255600249365,0.4215687354092398,53.8631206752,15.942539938196923,5.884705033287103,9.907838995251032,2025-11-12
2025-11-12,Campeche,Escárcega,MX04009,63058,15764,2.0,16.0,101.49708195889369,22.05622927133911,0.3812364126153944,0.6906182063076972,0.0,0.0,0.0,0,0.0,0.0,0.0,0.023773239865894552,16.0,0.6906182063076972,0.6228515224940743,68.0555381837,33.1755766391124,11.829594405748841,20.367987299094267,2025-11-12
2025-11-12,Campeche,Calakmul,MX04010,33497,8374,1.5287732472937519,7.0,83.59207069500836,32.073790656507846,0.48928425146169896,0.7446421257308495,0.0,0.0,0.0,0,0.0,0.0,0.0,0.023773239865894552,16.0,0.7446421257308495,0.8343807049645937,82.9704274116,39.02687787121736,13.535527351179265,23.732067559194505,2025-11-12
2025-11-12,Campeche,Candelaria,MX04011,49215,12304,1.853103844875927,20.0,162.5487646293888,0.9863562961589696,0.19177510318535562,0.10842685280903303,0.0,8.12743823146944,-8.12743823146944,0,1.0,1.0,0.0,0.023773239865894552,16.0,0.10842685280903303,0.7986236325505567,80.4492018864,34.237263043614306,5.722158714047282,17.128200445874093,2025-11-12
2025-11-12,Coahuila de Zaragoza,Abasolo,MX05001,1079,270,0.5,2.0,740.7407407407408,14.2941400968455,0.0,0.44134853319893036,0.0,0.0,0.0,0,0.0,0.0,0.0,0.01158183480646145,12.0,0.44134853319893036,0.0,10.9748237664,13.24045599596791,5.50465542490347,8.598975653329246,2025-11-12
2025-11-12,Coahuila de Zaragoza,Acuña,MX05002,171211,42803,2.0,28.0,65.41597551573489,78.32004645046383,0.6594655403671915,0.8297327701835957,0.0,0.0,0.0,0,0.0,0.0,0.0,0.01158183480646145,12.0,0.8297327701835957,0.0,23.4458965591,24.89198310550787,10.165266268719455,16.05595300343482,2025-11-12
2025-11-12,Coahuila de Zaragoza,Allende,MX05003,24129,6032,1.2974996887732697,6.0,99.46949602122015,9.18398703537579,0.3915188464244832,0.47244636869517775,0.0,0.0,0.0,0,0.0,0.0,0.0,0.01158183480646145,12.0,0.47244636869517775,0.009320237655698569,24.7955442465,14.359795813969303,5.924430639136932,9.29857670906988,2025-11-12
