event_id_cnty,event_date,event_type,adm2_code,latitude,longitude
MEX92038,2024-08-30,Violence against civilians,MX20067,17.06,-96.7255
MEX92039,2024-08-30,Violence against civilians,MX21041,19.0991,-98.2541
MEX92040,2024-08-30,Violence against civilians,MX30052,18.7511,-96.7725
MEX91926,2024-08-29,Battles,MX16089,19.0882,-102.7272
MEX91927,2024-08-29,Battles,MX16089,19.1914,-102.8437
MEX91929,2024-08-29,Battles,MX25006,24.9925,-107.5036
MEX91931,2024-08-29,Battles,MX28032,26.0924,-98.2781
MEX92013,2024-08-29,Violence against civilians,MX02005,32.3637,-117.0545
MEX92014,2024-08-29,Violence against civilians,MX02004,32.5325,-117.019
MEX92015,2024-08-29,Violence against civilians,MX09012,19.2883,-99.1671
MEX92018,2024-08-29,Violence against civilians,MX12021,17.009,-100.0894
MEX92019,2024-08-29,Violence against civilians,MX16012,19.1623,-102.7074
MEX92020,2024-08-29,Violence against civilians,MX19031,25.6513,-100.106
MEX92021,2024-08-29,Violence against civilians,MX19041,25.7833,-100.0537
MEX92022,2024-08-29,Violence against civilians,MX21085,18.5768,-98.5569
MEX92023,2024-08-29,Violence against civilians,MX21156,18.4622,-97.392
MEX92024,2024-08-29,Violence against civilians,MX26030,29.0749,-110.959
MEX92025,2024-08-29,Violence against civilians,MX27004,17.9878,-92.9194
MEX92026,2024-08-29,Violence against civilians,MX30032,18.4215,-95.1119
MEX92027,2024-08-29,Violence against civilians,MX30116,17.9286,-94.9028
MEX92281,2024-08-29,Explosions/Remote violence,MX16012,19.0951,-102.6672
MEX91900,2024-08-28,Explosions/Remote violence,MX07030,15.7449,-92.2833
MEX91922,2024-08-28,Battles,MX07114,16.5138,-90.6547
MEX91923,2024-08-28,Battles,MX08040,29.6443,-108.4503
MEX91997,2024-08-28,Violence against civilians,MX07114,16.5138,-90.6547
MEX91998,2024-08-28,Violence against civilians,MX08019,28.6368,-106.0763
MEX91999,2024-08-28,Violence against civilians,MX08019,28.6368,-106.0763
MEX92000,2024-08-28,Violence against civilians,MX05008,27.2347,-101.4125
MEX92001,2024-08-28,Violence against civilians,MX11007,20.5215,-100.814
MEX92006,2024-08-28,Violence against civilians,MX13063,19.897,-99.3657
MEX92007,2024-08-28,Violence against civilians,MX14097,20.4736,-103.4431
MEX92009,2024-08-28,Violence against civilians,MX17017,18.6846,-99.2458
MEX92010,2024-08-28,Violence against civilians,MX23005,21.1614,-86.8248
MEX92012,2024-08-28,Violence against civilians,MX32048,21.783,-103.3058
MEX91914,2024-08-27,Battles,MX07034,15.6886,-92.2013
MEX91915,2024-08-27,Battles,MX07101,16.754,-93.1152
MEX91916,2024-08-27,Battles,MX13077,20.0806,-98.3681
MEX91917,2024-08-27,Battles,MX14120,20.7206,-103.3883
MEX91919,2024-08-27,Battles,MX16012,19.342,-102.5168
MEX91921,2024-08-27,Battles,MX25014,23.0714,-105.5197
MEX91978,2024-08-27,Violence against civilians,MX02004,32.5325,-117.019
MEX91979,2024-08-27,Violence against civilians,MX07034,15.8474,-91.9671
MEX91980,2024-08-27,Violence against civilians,MX08019,28.6368,-106.0763
MEX91984,2024-08-27,Violence against civilians,MX14098,20.6386,-103.3072
MEX91985,2024-08-27,Violence against civilians,MX15081,19.6704,-99.016
MEX91987,2024-08-27,Violence against civilians,MX16053,19.7034,-101.192
MEX91988,2024-08-27,Violence against civilians,MX16108,19.9836,-102.286
MEX91989,2024-08-27,Violence against civilians,MX19031,25.6513,-100.106
MEX91990,2024-08-27,Violence against civilians,MX19046,25.7553,-100.2896
MEX91991,2024-08-27,Violence against civilians,MX20497,16.2256,-97.2694
MEX91992,2024-08-27,Violence against civilians,MX23004,18.5001,-88.2948
MEX91993,2024-08-27,Violence against civilians,MX23009,20.2108,-87.4632
MEX91994,2024-08-27,Violence against civilians,MX26045,30.0518,-111.0235
MEX91909,2024-08-26,Battles,MX11007,20.5215,-100.814
MEX91910,2024-08-26,Battles,MX16012,19.342,-102.5168
MEX91912,2024-08-26,Battles,MX16012,19.3312,-102.5023
MEX91960,2024-08-26,Violence against civilians,MX02005,32.3637,-117.0545
MEX91961,2024-08-26,Violence against civilians,MX02004,32.5325,-117.019
MEX91962,2024-08-26,Violence against civilians,MX04004,19.3474,-90.7203
MEX91963,2024-08-26,Violence against civilians,MX11007,20.5215,-100.814
MEX91967,2024-08-26,Violence against civilians,MX12023,16.5082,-98.4627
MEX91968,2024-08-26,Violence against civilians,MX13056,20.0363,-98.3568
MEX91969,2024-08-26,Violence against civilians,MX14101,20.5667,-103.2189
MEX91970,2024-08-26,Violence against civilians,MX16108,19.9836,-102.286
MEX91971,2024-08-26,Violence against civilians,MX17007,18.9218,-99.2349
MEX91972,2024-08-26,Violence against civilians,MX19006,25.7813,-100.1892
MEX91973,2024-08-26,Violence against civilians,MX19021,25.808,-100.3226
MEX91975,2024-08-26,Violence against civilians,MX27005,18.256,-93.3094
MEX91976,2024-08-26,Violence against civilians,MX32056,22.7761,-102.5718
MEX91906,2024-08-25,Battles,MX07010,15.4554,-92.1583
MEX91907,2024-08-25,Battles,MX07114,16.5138,-90.6547
MEX91908,2024-08-25,Battles,MX21099,18.7389,-97.4217
MEX91951,2024-08-25,Violence against civilians,MX05018,26.9012,-101.4172
MEX91952,2024-08-25,Violence against civilians,MX11007,20.5215,-100.814
MEX91954,2024-08-25,Violence against civilians,MX14039,20.6764,-103.3422
MEX91955,2024-08-25,Violence against civilians,MX17027,18.9983,-98.9413
MEX91957,2024-08-25,Violence against civilians,MX21034,19.1322,-98.2853
MEX91959,2024-08-25,Violence against civilians,MX30116,17.8638,-94.8927
MEX91905,2024-08-24,Battles,MX18008,21.393,-104.7912
MEX91943,2024-08-24,Violence against civilians,MX02004,32.5325,-117.019
MEX91944,2024-08-24,Violence against civilians,MX11007,20.5215,-100.814
MEX91947,2024-08-24,Violence against civilians,MX16108,19.9836,-102.286
MEX91948,2024-08-24,Violence against civilians,MX19046,25.7553,-100.2896
MEX91949,2024-08-24,Violence against civilians,MX27004,18.1591,-92.7835
MEX91942,2024-08-23,Violence against civilians,MX11007,20.5215,-100.814
MEX91879,2024-08-22,Violence against civilians,MX07034,15.6602,-92.1411
MEX91875,2024-08-21,Violence against civilians,MX27004,17.9878,-92.9194
MEX91899,2024-08-21,Explosions/Remote violence,MX07030,15.7449,-92.2833
MEX91901,2024-08-21,Battles,MX07114,16.5138,-90.6547
MEX91902,2024-08-21,Battles,MX16008,18.3939,-103.319
MEX91941,2024-08-21,Violence against civilians,MX28030,24.0851,-99.1265
MEX91861,2024-08-20,Violence against civilians,MX07034,15.6602,-92.1411
MEX91143,2024-08-08,Violence against civilians,MX18017,21.4516,-104.8158
MEX91290,2024-08-08,Violence against civilians,MX30003,17.9488,-94.9139
MEX90892,2024-07-28,Violence against civilians,MX27004,17.9878,-92.9194
MEX90853,2024-07-27,Violence against civilians,MX27004,17.9878,-92.9194
MEX90531,2024-07-21,Violence against civilians,MX27004,17.9878,-92.9194
MEX90354,2024-07-16,Violence against civilians,MX04004,19.3474,-90.7203
MEX90497,2024-07-14,Battles,MX07034,15.6602,-92.1411
MEX90230,2024-07-13,Battles,MX27004,17.9878,-92.9194
MEX90007,2024-07-10,Battles,MX07034,15.6602,-92.1411
MEX89906,2024-07-06,Violence against civilians,MX27004,17.9878,-92.9194
MEX89461,2024-06-30,Violence against civilians,MX27004,17.9878,-92.9194
MEX89096,2024-06-28,Explosions/Remote violence,MX16012,19.1623,-102.7074
MEX89251,2024-06-28,Violence against civilians,MX27004,17.9878,-92.9194
MEX89387,2024-06-26,Explosions/Remote violence,MX16012,19.1623,-102.7074
MEX88133,2024-06-21,Violence against civilians,MX30116,17.9286,-94.9028
MEX89115,2024-06-21,Battles,MX27004,17.9878,-92.9194
MEX87897,2024-06-20,Violence against civilians,MX04004,19.3474,-90.7203
MEX88140,2024-06-19,Violence against civilians,MX30144,17.881,-94.9601
MEX88904,2024-06-09,Violence against civilians,MX30117,18.7473,-96.7862
MEX88809,2024-06-06,Violence against civilians,MX14044,20.3467,-103.1914
MEX88820,2024-06-06,Violence against civilians,MX27004,17.9878,-92.9194
MEX88802,2024-05-31,Violence against civilians,MX21085,18.5511,-98.503
MEX87821,2024-05-20,Violence against civilians,MX27004,17.9878,-92.9194
MEX87343,2024-05-12,Battles,MX07034,15.6602,-92.1411
MEX91925,2024-08-29,Battles,MX14118,21.1798,-102.8858
MEX87487,2024-05-13,Violence against civilians,MX27004,17.9936,-92.9829
MEX87913,2024-06-18,Violence against civilians,MX08018,28.2411,-106.8367
MEX88267,2024-05-26,Violence against civilians,MX27004,17.9718,-93.1282
MEX88905,2024-06-09,Violence against civilians,MX30128,19.5612,-97.2428
MEX89139,2024-06-25,Violence against civilians,MX27004,17.9936,-92.9829
MEX89424,2024-07-05,Battles,MX11007,20.4223,-100.7556
MEX89894,2024-07-10,Battles,MX07026,17.0486,-92.5073
MEX90183,2024-07-12,Violence against civilians,MX07026,17.0486,-92.5073
MEX90415,2024-07-18,Battles,MX16012,19.1609,-102.5406
MEX90417,2024-07-18,Battles,MX16012,19.1083,-102.5405
MEX90480,2024-07-24,Battles,MX16012,19.1588,-102.4793
MEX90912,2024-07-31,Violence against civilians,MX27004,17.9936,-92.9829
MEX91049,2024-07-30,Violence against civilians,MX11007,20.4223,-100.7556
MEX91554,2024-08-15,Violence against civilians,MX30128,19.5882,-97.351
MEX91782,2024-08-19,Violence against civilians,MX11007,20.4223,-100.7556
MEX92288,2024-09-03,Violence against civilians,MX02002,32.6412,-115.476
MEX92290,2024-09-04,Battles,MX02003,32.5545,-116.5309
MEX92291,2024-09-04,Battles,MX02002,32.6412,-115.476
MEX92293,2024-08-30,Violence against civilians,MX02004,32.5325,-117.019
MEX92294,2024-08-30,Violence against civilians,MX02004,32.5325,-117.019
MEX92295,2024-09-01,Violence against civilians,MX02004,32.5325,-117.019
MEX92299,2024-09-03,Violence against civilians,MX02004,32.5325,-117.019
MEX92300,2024-09-03,Violence against civilians,MX02004,32.5325,-117.019
MEX92302,2024-09-04,Violence against civilians,MX02004,32.5325,-117.019
MEX92303,2024-09-04,Violence against civilians,MX02004,32.5325,-117.019
MEX92304,2024-09-04,Violence against civilians,MX02004,32.5325,-117.019
MEX92305,2024-09-05,Violence against civilians,MX02004,32.5325,-117.019
MEX92306,2024-09-05,Violence against civilians,MX02004,32.5325,-117.019
MEX92313,2024-09-02,Violence against civilians,MX07026,17.0414,-92.5166
MEX92314,2024-09-01,Explosions/Remote violence,MX07030,15.7449,-92.2833
MEX92316,2024-09-05,Violence against civilians,MX07034,15.6602,-92.1411
MEX92320,2024-08-30,Violence against civilians,MX07101,16.754,-93.1152
MEX92323,2024-09-03,Violence against civilians,MX07101,16.754,-93.1152
MEX92326,2024-09-03,Battles,MX08009,27.9744,-107.6025
MEX92330,2024-09-05,Violence against civilians,MX08019,28.6368,-106.0763
MEX92331,2024-09-05,Violence against civilians,MX08019,28.6368,-106.0763
MEX92334,2024-09-02,Violence against civilians,MX08018,28.2081,-106.8904
MEX92336,2024-08-27,Violence against civilians,MX08029,26.2034,-107.3272
MEX92339,2024-08-27,Violence against civilians,MX08029,26.2736,-107.8083
MEX92341,2024-08-27,Violence against civilians,MX08029,25.9692,-106.5571
MEX92344,2024-09-06,Violence against civilians,MX09002,19.4841,-99.1844
MEX92375,2024-09-02,Violence against civilians,MX06009,18.9105,-103.8735
MEX92379,2024-09-05,Violence against civilians,MX10013,26.6729,-104.1581
MEX92382,2024-09-05,Violence against civilians,MX11007,20.5215,-100.814
MEX92383,2024-08-31,Violence against civilians,MX11007,20.3854,-100.7964
MEX92384,2024-09-04,Violence against civilians,MX11009,20.7194,-100.7595
MEX92424,2024-07-15,Violence against civilians,MX12055,18.5574,-99.6046
MEX92425,2024-08-31,Violence against civilians,MX12061,17.5667,-99.3983
MEX92432,2024-09-03,Violence against civilians,MX14035,21.4397,-102.3515
MEX92440,2024-08-31,Violence against civilians,MX14120,20.7206,-103.3883
MEX92449,2024-09-02,Violence against civilians,MX15058,19.4088,-99.0182
MEX92450,2024-09-06,Violence against civilians,MX15062,19.2654,-99.4858
MEX92459,2024-08-31,Explosions/Remote violence,MX16006,19.0967,-102.5035
MEX92460,2024-08-31,Explosions/Remote violence,MX16012,19.1012,-102.5603
MEX92461,2024-09-05,Violence against civilians,MX16012,19.1588,-102.4793
MEX92468,2024-09-06,Explosions/Remote violence,MX16089,19.1914,-102.8437
MEX92469,2024-09-06,Violence against civilians,MX16108,19.9836,-102.286
MEX92472,2024-09-06,Violence against civilians,MX17007,18.9218,-99.2349
MEX92473,2024-09-03,Violence against civilians,MX17008,18.7682,-99.1775
MEX92474,2024-09-01,Violence against civilians,MX17011,18.882,-99.1772
MEX92475,2024-09-06,Battles,MX17011,18.882,-99.1772
MEX92479,2024-08-30,Violence against civilians,MX19006,25.7813,-100.1892
MEX92480,2024-09-01,Battles,MX19015,25.9249,-99.1831
MEX92481,2024-09-05,Violence against civilians,MX19017,25.0305,-100.5505
MEX92483,2024-09-05,Violence against civilians,MX19018,25.8005,-100.5855
MEX92487,2024-09-02,Violence against civilians,MX19046,25.7553,-100.2896
MEX92492,2024-09-03,Violence against civilians,MX20439,15.7471,-96.5454
MEX92496,2024-09-02,Battles,MX21015,19.0446,-98.0449
MEX92497,2024-09-02,Battles,MX21015,19.0333,-98.0833
MEX92500,2024-08-31,Violence against civilians,MX21103,18.6455,-97.3981
MEX92505,2024-09-04,Battles,MX21114,19.044,-98.1975
MEX92508,2024-09-03,Violence against civilians,MX21124,18.3263,-97.348
MEX92514,2024-09-06,Battles,MX22014,20.5934,-100.39
MEX92527,2024-09-03,Battles,MX25003,25.7863,-107.3384
MEX92536,2024-09-05,Violence against civilians,MX25006,25.0003,-107.5721
MEX92537,2024-09-05,Violence against civilians,MX25010,26.0493,-108.7982
MEX92542,2024-09-01,Violence against civilians,MX26029,27.9233,-110.8892
MEX92545,2024-09-01,Violence against civilians,MX26043,31.3259,-110.9458
MEX92546,2024-09-03,Violence against civilians,MX27002,17.9894,-93.3769
MEX92555,2024-09-05,Violence against civilians,MX27012,17.7564,-92.5941
MEX92557,2024-08-30,Violence against civilians,MX28027,27.4863,-99.5085
MEX92558,2024-08-31,Violence against civilians,MX28032,26.0924,-98.2781
MEX92559,2024-09-01,Battles,MX28032,26.0924,-98.2781
MEX92570,2024-09-01,Violence against civilians,MX30021,18.9125,-96.7786
MEX92572,2024-09-03,Violence against civilians,MX30032,18.4215,-95.1119
MEX92576,2024-09-01,Battles,MX30077,18.0275,-95.5283
MEX92577,2024-08-31,Violence against civilians,MX30086,19.6303,-97.2934
MEX92596,2024-09-06,Violence against civilians,MX32010,23.1749,-102.8682
MEX92598,2024-08-31,Battles,MX32024,22.2337,-101.8952
MEX92599,2024-08-31,Battles,MX32038,22.1537,-101.7096
MEX92600,2024-08-31,Battles,MX32042,23.6204,-103.5331
MEX92602,2024-09-03,Battles,MX32056,22.7761,-102.5718
MEX91852,2024-08-19,Violence against civilians,MX19042,25.6968,-99.6237
MEX87354,2024-05-14,Violence against civilians,MX13063,19.9048,-99.3437
MEX87554,2024-05-18,Violence against civilians,MX07107,16.1851,-93.2688
MEX88004,2024-06-17,Violence against civilians,MX14053,21.8472,-101.9634
MEX88713,2024-06-04,Violence against civilians,MX15121,19.6776,-99.2599
MEX88910,2024-06-10,Violence against civilians,MX07108,16.2341,-93.2703
MEX89037,2024-06-13,Violence against civilians,MX07108,16.2341,-93.2703
MEX89045,2024-06-13,Violence against civilians,MX15121,19.657,-99.2093
MEX89225,2024-06-25,Violence against civilians,MX12001,16.9053,-99.8425
MEX89456,2024-06-30,Violence against civilians,MX12001,16.9053,-99.8425
MEX90091,2024-07-09,Violence against civilians,MX15121,19.657,-99.2093
MEX90390,2024-07-15,Violence against civilians,MX12001,16.9355,-99.8219
MEX90873,2024-06-14,Violence against civilians,MX13063,19.9048,-99.3437
MEX90920,2024-08-01,Violence against civilians,MX12001,16.9355,-99.8219
MEX91127,2024-08-03,Battles,MX25006,24.3802,-107.2261
MEX91394,2024-08-16,Violence against civilians,MX12001,16.8739,-99.8225
MEX91395,2024-08-15,Violence against civilians,MX12001,16.9129,-99.8223
MEX91848,2024-08-19,Violence against civilians,MX12001,16.8644,-99.7661
MEX91862,2024-08-20,Violence against civilians,MX12001,16.8744,-99.7858
MEX91874,2024-08-21,Violence against civilians,MX07108,16.2341,-93.2703
MEX92603,2024-09-03,Violence against civilians,MX01001,21.8798,-102.296
MEX92609,2024-09-11,Violence against civilians,MX02005,32.3637,-117.0545
MEX92613,2024-09-11,Violence against civilians,MX02004,32.5325,-117.019
MEX92616,2024-09-13,Violence against civilians,MX02004,32.5325,-117.019
MEX92628,2024-09-07,Violence against civilians,MX07004,16.7338,-92.0381
MEX92638,2024-09-11,Battles,MX07107,16.1976,-93.2837
MEX92639,2024-09-11,Battles,MX07108,16.2341,-93.2703
MEX92640,2024-07-26,Violence against civilians,MX08019,28.6368,-106.0763
MEX92641,2024-09-07,Battles,MX08019,28.6368,-106.0763
MEX92642,2024-09-08,Violence against civilians,MX08019,28.6368,-106.0763
MEX92646,2024-09-11,Violence against civilians,MX08019,28.6368,-106.0763
MEX92648,2024-09-12,Violence against civilians,MX08019,28.6368,-106.0763
MEX92649,2024-09-08,Battles,MX08015,29.4615,-105.0926
MEX92651,2024-09-07,Violence against civilians,MX08037,31.7465,-106.485
MEX92653,2024-09-08,Battles,MX08042,29.1049,-103.9063
MEX92654,2024-09-08,Battles,MX08052,29.3954,-104.1691
MEX92655,2024-09-09,Battles,MX08052,29.3954,-104.1691
MEX92656,2024-09-08,Battles,MX08052,29.5645,-104.4157
MEX92667,2024-09-10,Violence against civilians,MX09015,19.4313,-99.1531
MEX92675,2024-09-07,Violence against civilians,MX09005,19.4829,-99.1135
MEX92676,2024-09-13,Violence against civilians,MX09005,19.4829,-99.1135
MEX92677,2024-09-12,Battles,MX09016,19.4073,-99.1908
MEX92678,2024-09-08,Violence against civilians,MX09017,19.4193,-99.1137
MEX92679,2024-09-10,Violence against civilians,MX09017,19.4193,-99.1137
MEX92683,2024-09-09,Violence against civilians,MX09013,19.2635,-99.1049
MEX92685,2024-09-08,Violence against civilians,MX05027,25.5407,-100.9466
MEX92695,2024-09-11,Violence against civilians,MX11007,20.5215,-100.814
MEX92696,2024-09-12,Violence against civilians,MX11007,20.5215,-100.814
MEX92698,2024-09-09,Violence against civilians,MX11015,21.0161,-101.2536
MEX92706,2024-09-07,Violence against civilians,MX11020,21.2203,-101.6364
MEX92710,2024-09-11,Battles,MX11036,20.1724,-100.9952
MEX92721,2024-09-09,Violence against civilians,MX12001,16.9441,-99.8114
MEX92727,2024-09-09,Violence against civilians,MX12029,17.5516,-99.5011
MEX92744,2024-09-07,Violence against civilians,MX14039,20.6764,-103.3422
MEX92749,2024-09-06,Violence against civilians,MX14053,21.853,-101.9983
MEX92750,2024-09-02,Violence against civilians,MX14053,21.3564,-101.9292
MEX92751,2024-09-05,Violence against civilians,MX14053,21.3564,-101.9292
MEX92752,2024-09-06,Violence against civilians,MX14053,21.3564,-101.9292
MEX92753,2024-09-05,Violence against civilians,MX14053,21.3564,-101.9292
MEX92754,2024-09-10,Violence against civilians,MX14098,20.6386,-103.3072
MEX92757,2024-09-10,Violence against civilians,MX15019,19.1923,-99.4645
